,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,year,month,day,hour,dayofweek
3505,2011-08-15 23:00:00,2,0,1,1,26.24,30.305,69,15.0013,11,77,88,2011,8,15,23,0
2970,2011-07-12 16:00:00,2,0,1,1,35.26,39.395,44,19.0012,25,177,202,2011,7,12,16,1
8349,2012-07-09 06:00:00,2,0,1,3,26.24,28.79,89,16.9979,6,86,92,2012,7,9,6,0
7124,2012-04-15 05:00:00,1,0,0,1,20.5,24.24,68,11.0014,4,6,10,2012,4,15,5,6
2556,2011-06-14 10:00:00,1,0,1,1,25.42,31.06,46,15.0013,33,97,130,2011,6,14,10,1
669,2011-02-11 05:00:00,4,0,1,1,3.28,6.06,63,6.0032,0,4,4,2011,2,11,5,4
10665,2012-12-10 19:00:00,3,0,1,1,21.32,25.0,77,19.0012,18,409,427,2012,12,10,19,0
8458,2012-07-13 19:00:00,2,0,1,1,30.34,33.335,51,11.0014,103,385,488,2012,7,13,19,4
7465,2012-05-10 10:00:00,1,0,1,1,20.5,24.24,51,27.9993,42,112,154,2012,5,10,10,3
6479,2012-03-07 05:00:00,4,0,1,1,11.48,12.88,56,19.9995,0,18,18,2012,3,7,5,2
6352,2012-03-01 22:00:00,4,0,1,1,15.58,19.695,50,16.9979,3,123,126,2012,3,1,22,3
2989,2011-07-13 11:00:00,2,0,1,1,34.44,37.12,39,11.0014,55,110,165,2011,7,13,11,2
8876,2012-08-12 05:00:00,2,0,0,1,26.24,31.06,61,12.998,1,9,10,2012,8,12,5,6
5245,2011-12-12 15:00:00,3,0,1,2,13.12,16.665,57,7.0015,8,124,132,2011,12,12,15,0
3665,2011-09-03 15:00:00,2,0,0,1,29.52,34.09,70,11.0014,187,201,388,2011,9,3,15,5
166,2011-01-08 05:00:00,4,0,0,2,6.56,8.335,74,11.0014,0,5,5,2011,1,8,5,5
1658,2011-04-15 00:00:00,1,1,0,1,18.04,21.97,67,0.0,6,21,27,2011,4,15,0,4
2003,2011-05-10 09:00:00,1,0,1,2,21.32,25.0,48,7.0015,29,176,205,2011,5,10,9,1
4194,2011-10-06 19:00:00,3,0,1,1,21.32,25.0,59,7.0015,38,305,343,2011,10,6,19,3
7976,2012-06-12 17:00:00,1,0,1,2,27.06,29.545,89,19.0012,56,625,681,2012,6,12,17,1
123,2011-01-06 09:00:00,4,0,1,2,7.38,12.12,51,0.0,6,116,122,2011,1,6,9,3
4500,2011-10-19 14:00:00,3,0,1,3,22.14,25.76,94,11.0014,17,80,97,2011,10,19,14,2
1360,2011-04-02 13:00:00,1,0,0,1,13.94,16.665,81,8.9981,56,81,137,2011,4,2,13,5
6134,2012-02-11 20:00:00,4,0,0,2,6.56,6.06,43,36.9974,1,62,63,2012,2,11,20,5
5615,2012-01-09 02:00:00,4,0,1,1,9.84,12.12,56,8.9981,2,3,5,2012,1,9,2,0
7191,2012-04-18 00:00:00,1,0,1,1,22.14,25.76,32,11.0014,3,35,38,2012,4,18,0,2
5852,2012-01-19 01:00:00,4,0,1,1,5.74,7.575,50,11.0014,0,5,5,2012,1,19,1,3
3927,2011-09-14 16:00:00,2,0,1,1,31.16,34.85,52,19.0012,36,241,277,2011,9,14,16,2
7432,2012-05-09 01:00:00,1,0,1,2,24.6,28.79,78,16.9979,3,11,14,2012,5,9,1,2
2717,2011-07-02 03:00:00,2,0,0,1,26.24,31.06,53,0.0,5,21,26,2011,7,2,3,5
8986,2012-08-16 19:00:00,2,0,1,1,31.16,34.09,40,7.0015,119,558,677,2012,8,16,19,3
4625,2011-11-05 19:00:00,3,0,0,1,13.94,18.18,53,0.0,45,159,204,2011,11,5,19,5
8607,2012-08-01 00:00:00,2,0,1,1,27.88,31.82,79,11.0014,3,44,47,2012,8,1,0,2
2203,2011-05-18 17:00:00,1,0,1,1,24.6,29.545,69,8.9981,78,487,565,2011,5,18,17,2
6841,2012-04-03 09:00:00,1,0,1,1,17.22,21.21,38,6.0032,54,354,408,2012,4,3,9,1
10209,2012-11-10 19:00:00,3,0,0,1,18.86,22.725,51,6.0032,55,228,283,2012,11,10,19,5
10308,2012-11-14 22:00:00,3,0,1,1,11.48,15.91,61,0.0,6,167,173,2012,11,14,22,2
2303,2011-06-03 21:00:00,1,0,1,1,26.24,31.06,29,7.0015,51,196,247,2011,6,3,21,4
3138,2011-07-19 16:00:00,2,0,1,1,36.9,42.425,42,19.9995,61,216,277,2011,7,19,16,1
813,2011-02-17 08:00:00,4,0,1,1,13.12,16.665,57,6.0032,18,267,285,2011,2,17,8,3
2967,2011-07-12 13:00:00,2,0,1,1,35.26,40.15,47,15.0013,32,104,136,2011,7,12,13,1
3890,2011-09-13 03:00:00,2,0,1,1,23.78,27.275,83,0.0,2,2,4,2011,9,13,3,1
2905,2011-07-09 23:00:00,2,0,0,1,29.52,33.335,58,12.998,47,93,140,2011,7,9,23,5
4644,2011-11-06 14:00:00,3,0,0,1,18.86,22.725,55,12.998,101,219,320,2011,11,6,14,6
8778,2012-08-08 03:00:00,2,0,1,1,28.7,33.335,84,0.0,1,6,7,2012,8,8,3,2
10862,2012-12-19 00:00:00,3,0,1,1,12.3,15.91,61,0.0,6,35,41,2012,12,19,0,2
7089,2012-04-13 18:00:00,1,0,1,1,22.14,25.76,26,8.9981,107,564,671,2012,4,13,18,4
5026,2011-12-03 12:00:00,3,0,0,1,14.76,18.94,50,0.0,78,280,358,2011,12,3,12,5
9464,2012-09-17 17:00:00,2,0,1,2,26.24,30.305,65,15.0013,102,740,842,2012,9,17,17,0
2175,2011-05-17 13:00:00,1,0,1,2,22.96,26.515,88,22.0028,31,141,172,2011,5,17,13,1
7009,2012-04-10 09:00:00,1,0,1,1,17.22,21.21,67,12.998,16,303,319,2012,4,10,9,1
4075,2011-10-01 20:00:00,3,0,0,3,14.76,18.18,87,7.0015,8,58,66,2011,10,1,20,5
10510,2012-12-04 08:00:00,3,0,1,2,18.04,21.97,88,11.0014,21,700,721,2012,12,4,8,1
9838,2012-10-14 07:00:00,3,0,0,1,17.22,21.21,82,15.0013,7,44,51,2012,10,14,7,6
604,2011-02-08 08:00:00,4,0,1,1,9.84,9.85,56,32.9975,7,236,243,2011,2,8,8,1
7273,2012-05-02 10:00:00,1,0,1,2,23.78,27.275,83,7.0015,28,147,175,2012,5,2,10,2
6115,2012-02-11 01:00:00,4,0,0,3,11.48,14.395,81,8.9981,2,43,45,2012,2,11,1,5
3105,2011-07-18 07:00:00,2,0,1,1,27.88,31.82,74,15.0013,22,255,277,2011,7,18,7,0
6026,2012-02-07 08:00:00,4,0,1,1,12.3,15.91,49,0.0,7,522,529,2012,2,7,8,1
4510,2011-11-01 00:00:00,3,0,1,2,14.76,17.425,87,11.0014,3,18,21,2011,11,1,0,1
3721,2011-09-05 23:00:00,2,1,0,3,22.96,26.515,88,26.0027,3,17,20,2011,9,5,23,0
7245,2012-05-01 06:00:00,1,0,1,3,21.32,25.0,77,7.0015,2,24,26,2012,5,1,6,1
2933,2011-07-11 03:00:00,2,0,1,1,27.88,31.82,65,11.0014,2,8,10,2011,7,11,3,0
687,2011-02-11 23:00:00,4,0,1,1,7.38,12.12,69,0.0,5,48,53,2011,2,11,23,4
3252,2011-08-05 10:00:00,2,0,1,1,30.34,34.09,55,8.9981,50,113,163,2011,8,5,10,4
10064,2012-11-04 17:00:00,3,0,0,1,14.76,17.425,43,12.998,57,270,327,2012,11,4,17,6
3699,2011-09-05 01:00:00,2,1,0,2,27.88,31.82,79,7.0015,19,35,54,2011,9,5,1,0
319,2011-01-14 19:00:00,4,0,1,1,6.56,9.85,59,6.0032,3,89,92,2011,1,14,19,4
1844,2011-05-03 18:00:00,1,0,1,1,28.7,32.575,48,27.9993,59,485,544,2011,5,3,18,1
2457,2011-06-10 07:00:00,1,0,1,1,29.52,34.09,66,7.0015,25,242,267,2011,6,10,7,4
9136,2012-09-04 01:00:00,2,0,1,1,27.88,31.82,82,8.9981,15,9,24,2012,9,4,1,1
126,2011-01-06 12:00:00,4,0,1,1,10.66,14.395,35,0.0,6,78,84,2011,1,6,12,3
3162,2011-08-01 16:00:00,2,0,1,1,36.9,39.395,27,0.0,34,197,231,2011,8,1,16,0
7329,2012-05-04 18:00:00,1,0,1,1,28.7,32.575,54,31.0009,77,564,641,2012,5,4,18,4
8230,2012-07-04 07:00:00,2,1,0,1,27.88,31.82,65,0.0,10,62,72,2012,7,4,7,2
10233,2012-11-11 19:00:00,3,0,0,1,19.68,23.485,55,8.9981,69,208,277,2012,11,11,19,6
4426,2011-10-16 11:00:00,3,0,0,1,22.96,26.515,35,19.0012,159,218,377,2011,10,16,11,6
10316,2012-11-15 06:00:00,3,0,1,2,12.3,14.395,65,16.9979,1,146,147,2012,11,15,6,3
4141,2011-10-04 14:00:00,3,0,1,1,23.78,27.275,53,16.9979,27,156,183,2011,10,4,14,1
8263,2012-07-05 16:00:00,2,0,1,1,37.72,41.665,33,16.9979,109,324,433,2012,7,5,16,3
10545,2012-12-05 19:00:00,3,0,1,1,15.58,19.695,43,23.9994,14,400,414,2012,12,5,19,2
3572,2011-08-18 18:00:00,2,0,1,3,31.16,34.85,55,16.9979,48,226,274,2011,8,18,18,3
10002,2012-11-02 03:00:00,3,0,1,1,12.3,15.15,70,11.0014,0,3,3,2012,11,2,3,4
4386,2011-10-14 19:00:00,3,0,1,1,22.14,25.76,39,22.0028,27,221,248,2011,10,14,19,4
2305,2011-06-03 23:00:00,1,0,1,1,23.78,27.275,46,7.0015,30,141,171,2011,6,3,23,4
7289,2012-05-03 02:00:00,1,0,1,2,18.86,22.725,88,8.9981,4,13,17,2012,5,3,2,3
5339,2011-12-16 13:00:00,3,0,1,2,13.94,15.15,39,23.9994,12,125,137,2011,12,16,13,4
5125,2011-12-07 15:00:00,3,0,1,3,17.22,21.21,94,15.0013,5,25,30,2011,12,7,15,2
10690,2012-12-11 20:00:00,3,0,1,1,13.12,15.15,53,15.0013,9,248,257,2012,12,11,20,1
7515,2012-05-12 12:00:00,1,0,0,1,26.24,31.06,36,11.0014,206,353,559,2012,5,12,12,5
10750,2012-12-14 08:00:00,3,0,1,1,8.2,11.365,69,6.0032,13,623,636,2012,12,14,8,4
7650,2012-05-18 03:00:00,1,0,1,1,18.86,22.725,72,6.0032,6,8,14,2012,5,18,3,4
1138,2011-03-12 02:00:00,4,0,0,1,9.84,11.365,65,12.998,0,14,14,2011,3,12,2,5
8122,2012-06-18 19:00:00,1,0,1,2,25.42,29.545,73,6.0032,52,411,463,2012,6,18,19,0
1812,2011-05-02 10:00:00,1,0,1,2,22.14,25.76,77,15.0013,31,77,108,2011,5,2,10,0
9447,2012-09-17 00:00:00,2,0,1,1,22.14,25.76,68,11.0014,14,31,45,2012,9,17,0,0
10881,2012-12-19 19:00:00,3,0,1,1,15.58,19.695,50,26.0027,7,329,336,2012,12,19,19,2
10287,2012-11-14 01:00:00,3,0,1,1,9.84,10.605,60,19.9995,2,10,12,2012,11,14,1,2
219,2011-01-10 10:00:00,4,0,1,2,5.74,6.06,50,19.9995,0,31,31,2011,1,10,10,0
10473,2012-12-02 19:00:00,3,0,0,2,16.4,20.455,82,12.998,16,158,174,2012,12,2,19,6
9452,2012-09-17 05:00:00,2,0,1,1,19.68,23.485,82,6.0032,1,44,45,2012,9,17,5,0
2479,2011-06-11 05:00:00,1,0,0,1,27.88,31.82,74,8.9981,4,12,16,2011,6,11,5,5
5362,2011-12-17 12:00:00,3,0,0,2,11.48,12.88,45,19.0012,28,216,244,2011,12,17,12,5
4245,2011-10-08 22:00:00,3,0,0,1,20.5,24.24,77,0.0,45,104,149,2011,10,8,22,5
6830,2012-04-02 22:00:00,1,0,1,1,17.22,21.21,44,12.998,17,106,123,2012,4,2,22,0
3435,2011-08-13 01:00:00,2,0,0,2,27.88,31.82,57,6.0032,13,64,77,2011,8,13,1,5
9465,2012-09-17 18:00:00,2,0,1,2,25.42,29.545,73,11.0014,66,708,774,2012,9,17,18,0
6312,2012-02-19 06:00:00,4,0,0,1,9.84,10.605,52,22.0028,0,5,5,2012,2,19,6,6
8532,2012-07-16 21:00:00,2,0,1,1,31.16,36.365,66,8.9981,45,283,328,2012,7,16,21,0
4188,2011-10-06 13:00:00,3,0,1,1,22.96,26.515,46,6.0032,33,158,191,2011,10,6,13,3
3599,2011-08-19 21:00:00,2,0,1,1,25.42,28.79,83,8.9981,18,89,107,2011,8,19,21,4
6961,2012-04-08 09:00:00,1,0,0,1,18.04,21.97,26,15.0013,71,108,179,2012,4,8,9,6
9824,2012-10-13 17:00:00,3,0,0,1,18.86,22.725,38,11.0014,193,335,528,2012,10,13,17,5
4314,2011-10-11 19:00:00,3,0,1,2,23.78,27.275,83,15.0013,33,285,318,2011,10,11,19,1
6266,2012-02-17 08:00:00,4,0,1,2,10.66,15.15,100,0.0,4,516,520,2012,2,17,8,4
6994,2012-04-09 18:00:00,1,0,1,1,22.14,25.76,34,19.9995,60,586,646,2012,4,9,18,0
3701,2011-09-05 03:00:00,2,1,0,2,27.88,31.82,74,19.9995,4,12,16,2011,9,5,3,0
4933,2011-11-18 15:00:00,3,0,1,1,13.94,16.665,29,8.9981,27,151,178,2011,11,18,15,4
8488,2012-07-15 01:00:00,2,0,0,2,27.88,31.82,89,8.9981,49,119,168,2012,7,15,1,6
7772,2012-06-04 05:00:00,1,0,1,1,21.32,25.0,68,0.0,2,33,35,2012,6,4,5,0
9350,2012-09-12 23:00:00,2,0,1,1,22.96,26.515,68,7.0015,16,111,127,2012,9,12,23,2
4556,2011-11-02 22:00:00,3,0,1,1,14.76,17.425,71,8.9981,7,99,106,2011,11,2,22,2
1453,2011-04-06 10:00:00,1,0,1,1,16.4,20.455,37,26.0027,21,48,69,2011,4,6,10,2
6382,2012-03-03 04:00:00,4,0,0,2,14.76,17.425,93,12.998,0,2,2,2012,3,3,4,5
6762,2012-03-19 01:00:00,4,0,1,1,18.86,22.725,88,7.0015,0,15,15,2012,3,19,1,0
144,2011-01-07 07:00:00,4,0,1,1,8.2,10.605,69,8.9981,8,76,84,2011,1,7,7,4
9022,2012-08-18 07:00:00,2,0,0,1,24.6,28.03,83,15.0013,12,52,64,2012,8,18,7,5
5055,2011-12-04 17:00:00,3,0,0,1,15.58,19.695,76,8.9981,38,207,245,2011,12,4,17,6
2698,2011-07-01 08:00:00,2,0,1,1,28.7,31.82,42,11.0014,39,453,492,2011,7,1,8,4
3604,2011-09-01 02:00:00,2,0,1,1,23.78,27.275,78,6.0032,14,11,25,2011,9,1,2,3
7328,2012-05-04 17:00:00,1,0,1,1,28.7,32.575,54,31.0009,96,547,643,2012,5,4,17,4
5635,2012-01-09 22:00:00,4,0,1,2,8.2,11.365,92,7.0015,8,54,62,2012,1,9,22,0
9548,2012-10-02 05:00:00,3,0,1,2,22.96,26.515,83,8.9981,1,42,43,2012,10,2,5,1
10392,2012-11-18 10:00:00,3,0,0,1,13.94,15.15,66,19.9995,79,250,329,2012,11,18,10,6
5228,2011-12-11 22:00:00,3,0,0,1,9.02,13.635,55,0.0,7,36,43,2011,12,11,22,6
26,2011-01-02 02:00:00,4,0,0,2,17.22,21.21,100,19.0012,1,8,9,2011,1,2,2,6
6089,2012-02-09 23:00:00,4,0,1,2,12.3,16.665,52,0.0,9,75,84,2012,2,9,23,3
4058,2011-10-01 03:00:00,3,0,0,1,18.86,22.725,59,27.9993,8,17,25,2011,10,1,3,5
5088,2011-12-06 02:00:00,3,0,1,2,18.86,22.725,87,12.998,0,3,3,2011,12,6,2,1
9378,2012-09-14 03:00:00,2,0,1,1,22.14,25.76,77,0.0,5,9,14,2012,9,14,3,4
4051,2011-09-19 20:00:00,2,0,1,2,22.96,26.515,68,8.9981,27,204,231,2011,9,19,20,0
4071,2011-10-01 16:00:00,3,0,0,2,16.4,20.455,76,19.9995,58,165,223,2011,10,1,16,5
9534,2012-10-01 15:00:00,3,0,1,2,25.42,31.06,43,8.9981,95,234,329,2012,10,1,15,0
1063,2011-03-08 20:00:00,4,0,1,1,13.12,16.665,39,6.0032,2,74,76,2011,3,8,20,1
10360,2012-11-17 02:00:00,3,0,0,1,10.66,12.88,65,12.998,8,41,49,2012,11,17,2,5
1331,2011-04-01 08:00:00,1,0,1,2,10.66,12.12,87,16.9979,8,198,206,2011,4,1,8,4
4082,2011-10-02 03:00:00,3,0,0,3,13.94,15.91,87,19.0012,4,5,9,2011,10,2,3,6
9486,2012-09-18 15:00:00,2,0,1,3,24.6,27.275,88,16.9979,1,35,36,2012,9,18,15,1
1628,2011-04-13 18:00:00,1,0,1,1,18.04,21.97,62,26.0027,28,293,321,2011,4,13,18,2
7166,2012-04-16 23:00:00,1,1,0,1,28.7,31.82,45,19.9995,24,97,121,2012,4,16,23,0
1179,2011-03-13 20:00:00,4,0,0,1,13.12,15.15,57,19.9995,23,54,77,2011,3,13,20,6
3478,2011-08-14 20:00:00,2,0,0,1,28.7,33.335,84,11.0014,67,126,193,2011,8,14,20,6
5040,2011-12-04 02:00:00,3,0,0,1,10.66,15.15,81,0.0,11,51,62,2011,12,4,2,6
8794,2012-08-08 19:00:00,2,0,1,1,31.16,36.365,66,15.0013,119,567,686,2012,8,8,19,2
8991,2012-08-17 00:00:00,2,0,1,1,27.88,12.12,57,11.0014,21,67,88,2012,8,17,0,4
9420,2012-09-15 21:00:00,2,0,0,1,22.96,26.515,52,7.0015,86,210,296,2012,9,15,21,5
9335,2012-09-12 08:00:00,2,0,1,1,22.96,26.515,64,7.0015,43,727,770,2012,9,12,8,2
3080,2011-07-17 06:00:00,2,0,0,1,25.42,29.545,73,11.0014,10,11,21,2011,7,17,6,6
628,2011-02-09 09:00:00,4,0,1,1,4.92,6.82,39,11.0014,4,119,123,2011,2,9,9,2
4189,2011-10-06 14:00:00,3,0,1,1,23.78,27.275,43,6.0032,56,139,195,2011,10,6,14,3
1482,2011-04-07 15:00:00,1,0,1,1,24.6,31.06,38,7.0015,27,133,160,2011,4,7,15,3
2975,2011-07-12 21:00:00,2,0,1,1,33.62,37.12,43,7.0015,49,209,258,2011,7,12,21,1
3223,2011-08-04 05:00:00,2,0,1,2,27.88,31.82,89,0.0,3,17,20,2011,8,4,5,3
2565,2011-06-14 19:00:00,1,0,1,1,26.24,31.06,50,23.9994,51,335,386,2011,6,14,19,1
9613,2012-10-04 22:00:00,3,0,1,1,26.24,31.06,47,8.9981,29,203,232,2012,10,4,22,3
3612,2011-09-01 10:00:00,2,0,1,1,27.88,31.82,61,8.9981,46,92,138,2011,9,1,10,3
2705,2011-07-01 15:00:00,2,0,1,1,33.62,34.85,21,16.9979,82,299,381,2011,7,1,15,4
4079,2011-10-02 00:00:00,3,0,0,3,14.76,16.665,93,19.9995,4,43,47,2011,10,2,0,6
7988,2012-06-13 05:00:00,1,0,1,1,24.6,28.03,83,12.998,2,38,40,2012,6,13,5,2
2959,2011-07-12 05:00:00,2,0,1,1,28.7,33.335,79,6.0032,4,21,25,2011,7,12,5,1
10141,2012-11-07 22:00:00,3,0,1,3,12.3,14.395,56,16.9979,4,56,60,2012,11,7,22,2
926,2011-03-03 01:00:00,4,0,1,1,9.84,9.85,30,31.0009,0,1,1,2011,3,3,1,3
1537,2011-04-09 22:00:00,1,0,0,2,14.76,17.425,93,8.9981,21,66,87,2011,4,9,22,5
3279,2011-08-06 13:00:00,2,0,0,2,32.8,38.635,59,22.0028,176,265,441,2011,8,6,13,5
8437,2012-07-12 22:00:00,2,0,1,1,29.52,33.335,51,11.0014,56,262,318,2012,7,12,22,3
5609,2012-01-08 20:00:00,4,0,0,1,12.3,15.15,52,11.0014,7,119,126,2012,1,8,20,6
3633,2011-09-02 07:00:00,2,0,1,1,24.6,28.03,83,7.0015,6,253,259,2011,9,2,7,4
10234,2012-11-11 20:00:00,3,0,0,1,18.04,21.97,62,11.0014,54,146,200,2012,11,11,20,6
5433,2012-01-01 11:00:00,4,0,0,1,13.94,16.665,76,8.9981,40,98,138,2012,1,1,11,6
4991,2011-12-02 01:00:00,3,0,1,1,9.84,14.395,75,0.0,1,14,15,2011,12,2,1,4
8939,2012-08-14 20:00:00,2,0,1,1,30.34,35.605,74,15.0013,65,371,436,2012,8,14,20,1
2829,2011-07-06 19:00:00,2,0,1,1,30.34,34.85,70,15.0013,71,323,394,2011,7,6,19,2
3359,2011-08-09 21:00:00,2,0,1,1,31.98,34.85,46,16.9979,46,184,230,2011,8,9,21,1
10129,2012-11-07 10:00:00,3,0,1,2,11.48,12.88,56,19.9995,27,151,178,2012,11,7,10,2
6105,2012-02-10 15:00:00,4,0,1,2,13.12,16.665,45,8.9981,27,164,191,2012,2,10,15,4
6062,2012-02-08 20:00:00,4,0,1,3,9.84,12.12,87,8.9981,3,122,125,2012,2,8,20,2
6293,2012-02-18 11:00:00,4,0,0,1,13.12,16.665,57,8.9981,102,184,286,2012,2,18,11,5
4283,2011-10-10 12:00:00,3,1,0,2,28.7,32.575,48,6.0032,164,201,365,2011,10,10,12,0
6672,2012-03-15 07:00:00,4,0,1,1,18.04,21.97,72,6.0032,14,367,381,2012,3,15,7,3
8431,2012-07-12 16:00:00,2,0,1,1,32.8,35.605,36,12.998,69,370,439,2012,7,12,16,3
4273,2011-10-10 02:00:00,3,1,0,1,19.68,23.485,88,0.0,4,15,19,2011,10,10,2,0
4436,2011-10-16 21:00:00,3,0,0,1,22.14,25.76,52,26.0027,14,88,102,2011,10,16,21,6
6038,2012-02-07 20:00:00,4,0,1,1,14.76,17.425,50,8.9981,6,206,212,2012,2,7,20,1
3372,2011-08-10 10:00:00,2,0,1,1,32.8,36.365,43,15.0013,41,72,113,2011,8,10,10,2
3130,2011-07-19 08:00:00,2,0,1,2,31.16,36.365,70,11.0014,31,381,412,2011,7,19,8,1
9901,2012-10-16 22:00:00,3,0,1,1,16.4,20.455,71,6.0032,18,163,181,2012,10,16,22,1
772,2011-02-15 14:00:00,4,0,1,1,13.94,15.91,19,15.0013,10,69,79,2011,2,15,14,1
323,2011-01-14 23:00:00,4,0,1,2,7.38,12.12,55,0.0,1,26,27,2011,1,14,23,4
7178,2012-04-17 11:00:00,1,0,1,1,24.6,31.06,33,27.9993,65,174,239,2012,4,17,11,1
10572,2012-12-06 22:00:00,3,0,1,1,9.84,12.12,65,11.0014,2,131,133,2012,12,6,22,3
2968,2011-07-12 14:00:00,2,0,1,1,36.9,42.425,42,19.9995,33,91,124,2011,7,12,14,1
6216,2012-02-15 06:00:00,4,0,1,1,12.3,15.15,61,8.9981,3,92,95,2012,2,15,6,2
4922,2011-11-18 04:00:00,3,0,1,1,9.02,11.365,44,11.0014,0,5,5,2011,11,18,4,4
8697,2012-08-04 18:00:00,2,0,0,1,35.26,39.395,41,22.0028,169,321,490,2012,8,4,18,5
3769,2011-09-08 00:00:00,2,0,1,3,24.6,25.0,100,12.998,3,11,14,2011,9,8,0,3
2948,2011-07-11 18:00:00,2,0,1,1,35.26,41.665,53,26.0027,57,415,472,2011,7,11,18,0
2058,2011-05-12 16:00:00,1,0,1,2,26.24,31.06,57,16.9979,50,238,288,2011,5,12,16,3
7343,2012-05-05 08:00:00,1,0,0,1,23.78,27.275,83,6.0032,42,155,197,2012,5,5,8,5
9886,2012-10-16 07:00:00,3,0,1,1,17.22,21.21,67,6.0032,20,505,525,2012,10,16,7,1
4725,2011-11-09 23:00:00,3,0,1,1,15.58,19.695,87,0.0,5,61,66,2011,11,9,23,2
4190,2011-10-06 15:00:00,3,0,1,1,23.78,27.275,46,8.9981,62,157,219,2011,10,6,15,3
10450,2012-12-01 20:00:00,3,0,0,1,13.12,17.425,81,0.0,28,170,198,2012,12,1,20,5
15,2011-01-01 15:00:00,4,0,0,2,18.04,21.97,77,19.9995,40,70,110,2011,1,1,15,5
6238,2012-02-16 04:00:00,4,0,1,3,12.3,15.91,70,6.0032,0,3,3,2012,2,16,4,3
3973,2011-09-16 14:00:00,2,0,1,2,22.14,25.76,45,11.0014,49,176,225,2011,9,16,14,4
385,2011-01-17 13:00:00,4,1,0,2,7.38,9.85,47,8.9981,13,80,93,2011,1,17,13,0
4896,2011-11-17 02:00:00,3,0,1,2,17.22,21.21,82,15.0013,0,5,5,2011,11,17,2,3
8817,2012-08-09 18:00:00,2,0,1,2,33.62,37.88,46,16.9979,78,733,811,2012,8,9,18,3
9588,2012-10-03 21:00:00,3,0,1,2,27.06,31.06,74,0.0,14,195,209,2012,10,3,21,2
765,2011-02-15 07:00:00,4,0,1,1,8.2,9.09,32,23.9994,2,103,105,2011,2,15,7,1
3780,2011-09-08 12:00:00,2,0,1,2,27.06,29.545,94,15.0013,17,85,102,2011,9,8,12,3
4057,2011-10-01 02:00:00,3,0,0,1,18.86,22.725,63,27.9993,21,46,67,2011,10,1,2,5
9667,2012-10-07 04:00:00,3,0,0,2,18.04,21.97,54,16.9979,5,6,11,2012,10,7,4,6
1306,2011-03-19 07:00:00,4,0,0,1,16.4,20.455,50,22.0028,4,9,13,2011,3,19,7,5
96,2011-01-05 05:00:00,4,0,1,1,9.02,11.365,47,11.0014,0,3,3,2011,1,5,5,2
5595,2012-01-08 06:00:00,4,0,0,2,12.3,16.665,52,0.0,0,2,2,2012,1,8,6,6
518,2011-02-04 18:00:00,4,0,1,2,9.84,12.88,60,7.0015,3,152,155,2011,2,4,18,4
7583,2012-05-15 08:00:00,1,0,1,2,23.78,27.275,88,6.0032,8,401,409,2012,5,15,8,1
7326,2012-05-04 15:00:00,1,0,1,2,29.52,34.09,62,7.0015,103,240,343,2012,5,4,15,4
4924,2011-11-18 06:00:00,3,0,1,1,9.02,12.88,44,6.0032,1,70,71,2011,11,18,6,4
10215,2012-11-11 01:00:00,3,0,0,1,13.94,17.425,76,6.0032,26,82,108,2012,11,11,1,6
2445,2011-06-09 19:00:00,1,0,1,2,34.44,37.12,39,22.0028,55,271,326,2011,6,9,19,3
8841,2012-08-10 18:00:00,2,0,1,1,31.16,35.605,62,19.9995,88,552,640,2012,8,10,18,4
9860,2012-10-15 05:00:00,3,0,1,2,22.96,26.515,73,19.0012,2,38,40,2012,10,15,5,0
4419,2011-10-16 04:00:00,3,0,0,1,17.22,21.21,54,12.998,5,7,12,2011,10,16,4,6
10391,2012-11-18 09:00:00,3,0,0,1,13.12,15.15,70,16.9979,49,155,204,2012,11,18,9,6
8249,2012-07-05 02:00:00,2,0,1,1,30.34,33.335,51,0.0,4,14,18,2012,7,5,2,3
8843,2012-08-10 20:00:00,2,0,1,1,30.34,34.85,66,19.9995,55,315,370,2012,8,10,20,4
2852,2011-07-07 18:00:00,2,0,1,1,34.44,37.88,44,19.9995,70,492,562,2011,7,7,18,3
3084,2011-07-17 10:00:00,2,0,0,1,30.34,34.09,60,15.0013,127,177,304,2011,7,17,10,6
1136,2011-03-12 00:00:00,4,0,0,1,10.66,13.635,60,8.9981,4,30,34,2011,3,12,0,5
2358,2011-06-06 04:00:00,1,0,1,1,22.96,26.515,94,7.0015,4,4,8,2011,6,6,4,0
303,2011-01-14 02:00:00,4,0,1,1,4.1,6.06,54,8.9981,0,1,1,2011,1,14,2,4
3787,2011-09-08 19:00:00,2,0,1,3,25.42,25.76,100,22.0028,1,51,52,2011,9,8,19,3
8720,2012-08-05 17:00:00,2,0,0,1,33.62,37.88,46,16.9979,122,260,382,2012,8,5,17,6
2796,2011-07-05 10:00:00,2,0,1,1,31.16,34.85,52,7.0015,55,84,139,2011,7,5,10,1
10227,2012-11-11 13:00:00,3,0,0,1,22.14,25.76,45,7.0015,262,424,686,2012,11,11,13,6
7904,2012-06-09 17:00:00,1,0,0,1,34.44,35.605,24,0.0,238,257,495,2012,6,9,17,5
5406,2011-12-19 08:00:00,3,0,1,1,8.2,9.85,75,12.998,8,389,397,2011,12,19,8,0
3907,2011-09-13 20:00:00,2,0,1,1,27.06,31.06,74,12.998,31,241,272,2011,9,13,20,1
